Nome;Número
Sucesso21321;+258867191594
Sucesso21322;+258869258744
Sucesso21323;+258862283505
Sucesso21324;+258865489278
Sucesso21325;+258868809270
Sucesso21326;+258865625684
Sucesso21327;+258861329447
Sucesso21328;+258868132183
Sucesso21329;+258863573921
Sucesso21330;+258863083174
Sucesso21331;+258869082653
Sucesso21332;+258866254063
Sucesso21333;+258869990975
Sucesso21334;+258863906943
Sucesso21335;+258869145801
Sucesso21336;+258869615083
Sucesso21337;+258865569947
Sucesso21338;+258865972700
Sucesso21339;+258865332902
Sucesso21340;+258867044643
Sucesso21341;+258869238407
Sucesso21342;+258865020932
Sucesso21343;+258868267152
Sucesso21344;+258861045208
Sucesso21345;+258861835587
Sucesso21346;+258864215954
Sucesso21347;+258867456300
Sucesso21348;+258867592105
Sucesso21349;+258869984026
Sucesso21350;+258862076743
Sucesso21351;+258861867151
Sucesso21352;+258868684161
Sucesso21353;+258863388130
Sucesso21354;+258867358181
Sucesso21355;+258865580478
Sucesso21356;+258864482269
Sucesso21357;+258867950624
Sucesso21358;+258861765654
Sucesso21359;+258866263507
Sucesso21360;+258864794890
Sucesso21361;+258869331909
Sucesso21362;+258869778593
Sucesso21363;+258868273057
Sucesso21364;+258863728198
Sucesso21365;+258867841989
Sucesso21366;+258863533380
Sucesso21367;+258864117288
Sucesso21368;+258868545882
Sucesso21369;+258865238624
Sucesso21370;+258865408516
Sucesso21371;+258862397586
Sucesso21372;+258861447672
Sucesso21373;+258866983900
Sucesso21374;+258867463848
Sucesso21375;+258862249863
Sucesso21376;+258862389320
Sucesso21377;+258862206999
Sucesso21378;+258861145224
Sucesso21379;+258868457282
Sucesso21380;+258869913449
Sucesso21381;+258864066343
Sucesso21382;+258864745946
Sucesso21383;+258861429292
Sucesso21384;+258868996039
Sucesso21385;+258862417007
Sucesso21386;+258865711322
Sucesso21387;+258866932873
Sucesso21388;+258864739170
Sucesso21389;+258866725780
Sucesso21390;+258863293890
Sucesso21391;+258868731034
Sucesso21392;+258865717809
Sucesso21393;+258864807833
Sucesso21394;+258863292365
Sucesso21395;+258862165378
Sucesso21396;+258864557144
Sucesso21397;+258861751426
Sucesso21398;+258865620805
Sucesso21399;+258864828252
Sucesso21400;+258868515788
Sucesso21401;+258867864831
Sucesso21402;+258863632833
Sucesso21403;+258866427766
Sucesso21404;+258861467520
Sucesso21405;+258864462222
Sucesso21406;+258862099605
Sucesso21407;+258865194381
Sucesso21408;+258863831728
Sucesso21409;+258864667572
Sucesso21410;+258866764195
Sucesso21411;+258862482401
Sucesso21412;+258864925989
Sucesso21413;+258869984096
Sucesso21414;+258863098770
Sucesso21415;+258863254028
Sucesso21416;+258863698807
Sucesso21417;+258866238325
Sucesso21418;+258861033606
Sucesso21419;+258869755700
Sucesso21420;+258864398466
Sucesso21421;+258867954127
Sucesso21422;+258866806769
Sucesso21423;+258863714050
Sucesso21424;+258864157559
Sucesso21425;+258867461283
Sucesso21426;+258869182479
Sucesso21427;+258864329197
Sucesso21428;+258865754142
Sucesso21429;+258862144510
Sucesso21430;+258868998751
Sucesso21431;+258865942052
Sucesso21432;+258861800700
Sucesso21433;+258862375892
Sucesso21434;+258869040695
Sucesso21435;+258869397530
Sucesso21436;+258867973234
Sucesso21437;+258869401089
Sucesso21438;+258866698094
Sucesso21439;+258869260489
Sucesso21440;+258865560267
Sucesso21441;+258862519108
Sucesso21442;+258864648860
Sucesso21443;+258867573097
Sucesso21444;+258868189884
Sucesso21445;+258863951379
Sucesso21446;+258865245494
Sucesso21447;+258864250476
Sucesso21448;+258869768124
Sucesso21449;+258869928478
Sucesso21450;+258866640344
Sucesso21451;+258868561238
Sucesso21452;+258864180465
Sucesso21453;+258869879395
Sucesso21454;+258861258532
Sucesso21455;+258868311088
Sucesso21456;+258867263135
Sucesso21457;+258866600218
Sucesso21458;+258868527553
Sucesso21459;+258863125417
Sucesso21460;+258863661208
Sucesso21461;+258865483224
Sucesso21462;+258863713986
Sucesso21463;+258862440494
Sucesso21464;+258861162015
Sucesso21465;+258863769680
Sucesso21466;+258863350150
Sucesso21467;+258862438662
Sucesso21468;+258861980835
Sucesso21469;+258869055419
Sucesso21470;+258862249854
Sucesso21471;+258868191031
Sucesso21472;+258869690888
Sucesso21473;+258868140309
Sucesso21474;+258869453473
Sucesso21475;+258867481672
Sucesso21476;+258862325586
Sucesso21477;+258868415336
Sucesso21478;+258863810954
Sucesso21479;+258863245554
Sucesso21480;+258862225418
Sucesso21481;+258861913677
Sucesso21482;+258863048658
Sucesso21483;+258866672538
Sucesso21484;+258861402491
Sucesso21485;+258866660338
Sucesso21486;+258868058202
Sucesso21487;+258869321317
Sucesso21488;+258865111441
Sucesso21489;+258869629205
Sucesso21490;+258865639187
Sucesso21491;+258863248134
Sucesso21492;+258864390182
Sucesso21493;+258868567550
Sucesso21494;+258868363890
Sucesso21495;+258861581977
Sucesso21496;+258868799059
Sucesso21497;+258865190869
Sucesso21498;+258863000010
Sucesso21499;+258869596142
Sucesso21500;+258866908710
Sucesso21501;+258867240682
Sucesso21502;+258867504134
Sucesso21503;+258866595587
Sucesso21504;+258864279606
Sucesso21505;+258865344086
Sucesso21506;+258869031252
Sucesso21507;+258867015507
Sucesso21508;+258868315339
Sucesso21509;+258865105630
Sucesso21510;+258862031328
Sucesso21511;+258861033061
Sucesso21512;+258867838900
Sucesso21513;+258862349687
Sucesso21514;+258868499172
Sucesso21515;+258866650611
Sucesso21516;+258869042211
Sucesso21517;+258869884818
Sucesso21518;+258862850838
Sucesso21519;+258868042211
Sucesso21520;+258863048497
Sucesso21521;+258864054635
Sucesso21522;+258864240911
Sucesso21523;+258869467414
Sucesso21524;+258866819591
Sucesso21525;+258862287917
Sucesso21526;+258866316915
Sucesso21527;+258865368915
Sucesso21528;+258867758605
Sucesso21529;+258866483721
Sucesso21530;+258863015819
Sucesso21531;+258869575349
Sucesso21532;+258868445655
Sucesso21533;+258864893534
Sucesso21534;+258865935481
Sucesso21535;+258866849687
Sucesso21536;+258861123031
Sucesso21537;+258864640869
Sucesso21538;+258866488686
Sucesso21539;+258869722277
Sucesso21540;+258862764806
Sucesso21541;+258866384875
Sucesso21542;+258867327584
Sucesso21543;+258869548298
Sucesso21544;+258863413545
Sucesso21545;+258862296495
Sucesso21546;+258868585362
Sucesso21547;+258866942639
Sucesso21548;+258863903728
Sucesso21549;+258869261126
Sucesso21550;+258866649559
Sucesso21551;+258862844127
Sucesso21552;+258861932456
Sucesso21553;+258868430357
Sucesso21554;+258863667262
Sucesso21555;+258865952900
Sucesso21556;+258865659370
Sucesso21557;+258869370000
Sucesso21558;+258866108155
Sucesso21559;+258869033276
Sucesso21560;+258867181682
Sucesso21561;+258866101349
Sucesso21562;+258863410881
Sucesso21563;+258869774254
Sucesso21564;+258865927168
Sucesso21565;+258864679410
Sucesso21566;+258866561016
Sucesso21567;+258864685926
Sucesso21568;+258864612295
Sucesso21569;+258868311830
Sucesso21570;+258862630714
Sucesso21571;+258869493228
Sucesso21572;+258866545557
Sucesso21573;+258862667814
Sucesso21574;+258861695917
Sucesso21575;+258866784292
Sucesso21576;+258862974628
Sucesso21577;+258867108317
Sucesso21578;+258865873135
Sucesso21579;+258863335703
Sucesso21580;+258869231449
Sucesso21581;+258865034439
Sucesso21582;+258862527796
Sucesso21583;+258867261125
Sucesso21584;+258862051101
Sucesso21585;+258864068490
Sucesso21586;+258869324052
Sucesso21587;+258867239229
Sucesso21588;+258868540296
Sucesso21589;+258863216189
Sucesso21590;+258867486751
Sucesso21591;+258863489688
Sucesso21592;+258861142869
Sucesso21593;+258862558231
Sucesso21594;+258869467915
Sucesso21595;+258861839605
Sucesso21596;+258861929162
Sucesso21597;+258862032296
Sucesso21598;+258865769382
Sucesso21599;+258864679112
Sucesso21600;+258865028982
Sucesso21601;+258868792930
Sucesso21602;+258861537483
Sucesso21603;+258863926196
Sucesso21604;+258867939551
Sucesso21605;+258867460524
Sucesso21606;+258864500448
Sucesso21607;+258868851983
Sucesso21608;+258863415428
Sucesso21609;+258867047185
Sucesso21610;+258865583392
Sucesso21611;+258863827081
Sucesso21612;+258865394367
Sucesso21613;+258868289870
Sucesso21614;+258865699168
Sucesso21615;+258869567643
Sucesso21616;+258867751737
Sucesso21617;+258863967333
Sucesso21618;+258861192732
Sucesso21619;+258861950845
Sucesso21620;+258861287183
Sucesso21621;+258861555585
Sucesso21622;+258868201969
Sucesso21623;+258862414037
Sucesso21624;+258868086833
Sucesso21625;+258865049877
Sucesso21626;+258869975845
Sucesso21627;+258866050510
Sucesso21628;+258861040564
Sucesso21629;+258867710279
Sucesso21630;+258863158644
Sucesso21631;+258869778208
Sucesso21632;+258865770573
Sucesso21633;+258862943767
Sucesso21634;+258865182945
Sucesso21635;+258862475220
Sucesso21636;+258869668733
Sucesso21637;+258866052086
Sucesso21638;+258868991207
Sucesso21639;+258865522275
Sucesso21640;+258867570207
Sucesso21641;+258866334806
Sucesso21642;+258867023192
Sucesso21643;+258862781745
Sucesso21644;+258867616463
Sucesso21645;+258868959149
Sucesso21646;+258862333108
Sucesso21647;+258867504794
Sucesso21648;+258868611577
Sucesso21649;+258866514209
Sucesso21650;+258866108506
Sucesso21651;+258868625494
Sucesso21652;+258863379149
Sucesso21653;+258866739425
Sucesso21654;+258862010046
Sucesso21655;+258862418766
Sucesso21656;+258865977314
Sucesso21657;+258868452970
Sucesso21658;+258869023077
Sucesso21659;+258864514427
Sucesso21660;+258865024237
Sucesso21661;+258868031665
Sucesso21662;+258864890202
Sucesso21663;+258861008612
Sucesso21664;+258861641557
Sucesso21665;+258866115365
Sucesso21666;+258866786982
Sucesso21667;+258863444794
Sucesso21668;+258868990909
Sucesso21669;+258863059204
Sucesso21670;+258865300757
Sucesso21671;+258861798072
Sucesso21672;+258862755193
Sucesso21673;+258867746709
Sucesso21674;+258867890761
Sucesso21675;+258862331337
Sucesso21676;+258863424277
Sucesso21677;+258861414060
Sucesso21678;+258865454498
Sucesso21679;+258869184074
Sucesso21680;+258864418087
Sucesso21681;+258864043628
Sucesso21682;+258868623344
Sucesso21683;+258864028936
Sucesso21684;+258864496137
Sucesso21685;+258861741357
Sucesso21686;+258862960049
Sucesso21687;+258866097998
Sucesso21688;+258861096765
Sucesso21689;+258869305026
Sucesso21690;+258862571691
Sucesso21691;+258861690322
Sucesso21692;+258867312619
Sucesso21693;+258866279895
Sucesso21694;+258867605243
Sucesso21695;+258865503685
Sucesso21696;+258861836018
Sucesso21697;+258863614067
Sucesso21698;+258869556652
Sucesso21699;+258863486624
Sucesso21700;+258862804753
Sucesso21701;+258867347489
Sucesso21702;+258861275067
Sucesso21703;+258869253668
Sucesso21704;+258861648817
Sucesso21705;+258863915008
Sucesso21706;+258867912282
Sucesso21707;+258861287107
Sucesso21708;+258867746255
Sucesso21709;+258868999475
Sucesso21710;+258863207496
Sucesso21711;+258868983982
Sucesso21712;+258866452144
Sucesso21713;+258869378910
Sucesso21714;+258867311020
Sucesso21715;+258864243048
Sucesso21716;+258867211593
Sucesso21717;+258868964201
Sucesso21718;+258868286244
Sucesso21719;+258862127011
Sucesso21720;+258869614792
Sucesso21721;+258862081477
Sucesso21722;+258863828147
Sucesso21723;+258869911352
Sucesso21724;+258861970473
Sucesso21725;+258868699461
Sucesso21726;+258866252146
Sucesso21727;+258864890839
Sucesso21728;+258861678566
Sucesso21729;+258867619336
Sucesso21730;+258865682688
Sucesso21731;+258867812873
Sucesso21732;+258869783274
Sucesso21733;+258864407419
Sucesso21734;+258862107236
Sucesso21735;+258867468385
Sucesso21736;+258869680519
Sucesso21737;+258866376110
Sucesso21738;+258868093596
Sucesso21739;+258864434922
Sucesso21740;+258863874941
Sucesso21741;+258866647459
Sucesso21742;+258862400469
Sucesso21743;+258864851455
Sucesso21744;+258866217585
Sucesso21745;+258867412170
Sucesso21746;+258866577212
Sucesso21747;+258861959346
Sucesso21748;+258866071229
Sucesso21749;+258869957408
Sucesso21750;+258861298184
Sucesso21751;+258864280981
Sucesso21752;+258861244890
Sucesso21753;+258865891056
Sucesso21754;+258862618045
Sucesso21755;+258861057724
Sucesso21756;+258864809391
Sucesso21757;+258869012856
Sucesso21758;+258862065259
Sucesso21759;+258864271580
Sucesso21760;+258868304869
Sucesso21761;+258867360273
Sucesso21762;+258866340767
Sucesso21763;+258868371570
Sucesso21764;+258862122479
Sucesso21765;+258863384561
Sucesso21766;+258864838457
Sucesso21767;+258868891673
Sucesso21768;+258866034209
Sucesso21769;+258866920314
Sucesso21770;+258866642213
Sucesso21771;+258864589591
Sucesso21772;+258867224745
Sucesso21773;+258863476319
Sucesso21774;+258864517671
Sucesso21775;+258865015787
Sucesso21776;+258865608331
Sucesso21777;+258865518116
Sucesso21778;+258868721143
Sucesso21779;+258867266081
Sucesso21780;+258861654365
Sucesso21781;+258862132887
Sucesso21782;+258866239254
Sucesso21783;+258868663929
Sucesso21784;+258864597816
Sucesso21785;+258865303681
Sucesso21786;+258864319133
Sucesso21787;+258868862865
Sucesso21788;+258868598442
Sucesso21789;+258869160434
Sucesso21790;+258866623555
Sucesso21791;+258861921639
Sucesso21792;+258867496592
Sucesso21793;+258868181147
Sucesso21794;+258863329235
Sucesso21795;+258866059218
Sucesso21796;+258866663495
Sucesso21797;+258864073800
Sucesso21798;+258867931322
Sucesso21799;+258865397768
Sucesso21800;+258866278638
Sucesso21801;+258864947393
Sucesso21802;+258864124849
Sucesso21803;+258861030740
Sucesso21804;+258865857220
Sucesso21805;+258866466166
Sucesso21806;+258862082078
Sucesso21807;+258865678328
Sucesso21808;+258864584461
Sucesso21809;+258866011780
Sucesso21810;+258866301589
Sucesso21811;+258868888771
Sucesso21812;+258864599840
Sucesso21813;+258869230147
Sucesso21814;+258866004139
Sucesso21815;+258862865804
Sucesso21816;+258862149681
Sucesso21817;+258861586761
Sucesso21818;+258866415717
Sucesso21819;+258868888159
Sucesso21820;+258861513882
Sucesso21821;+258867042561
Sucesso21822;+258866491494
Sucesso21823;+258864292588
Sucesso21824;+258868226783
Sucesso21825;+258864299365
Sucesso21826;+258865186038
Sucesso21827;+258861891152
Sucesso21828;+258866001749
Sucesso21829;+258863441806
Sucesso21830;+258861229171
Sucesso21831;+258869102256
Sucesso21832;+258866077200
Sucesso21833;+258867595233
Sucesso21834;+258869398480
Sucesso21835;+258861490676
Sucesso21836;+258862331519
Sucesso21837;+258866345993
Sucesso21838;+258869291248
Sucesso21839;+258861892035
Sucesso21840;+258861909503
Sucesso21841;+258862851731
Sucesso21842;+258866683027
Sucesso21843;+258864889953
Sucesso21844;+258865173797
Sucesso21845;+258863833474
Sucesso21846;+258869472157
Sucesso21847;+258866616992
Sucesso21848;+258864258926
Sucesso21849;+258861139493
Sucesso21850;+258863739382
Sucesso21851;+258866763615
Sucesso21852;+258869329636
Sucesso21853;+258863938651
Sucesso21854;+258863270867
Sucesso21855;+258868554182
Sucesso21856;+258866472557
Sucesso21857;+258864487768
Sucesso21858;+258868970776
Sucesso21859;+258868814078
Sucesso21860;+258865216928
Sucesso21861;+258865223458
Sucesso21862;+258867252405
Sucesso21863;+258866149391
Sucesso21864;+258869095160
Sucesso21865;+258867304591
Sucesso21866;+258862420062
Sucesso21867;+258869086852
Sucesso21868;+258867468191
Sucesso21869;+258869905260
Sucesso21870;+258867738672
Sucesso21871;+258867309081
Sucesso21872;+258866309701
Sucesso21873;+258867892061
Sucesso21874;+258863306734
Sucesso21875;+258864526220
Sucesso21876;+258863345242
Sucesso21877;+258861652064
Sucesso21878;+258868206890
Sucesso21879;+258864836015
Sucesso21880;+258861984464
Sucesso21881;+258867727861
Sucesso21882;+258865850810
Sucesso21883;+258868474444
Sucesso21884;+258869232241
Sucesso21885;+258864136325
Sucesso21886;+258864874671
Sucesso21887;+258869781922
Sucesso21888;+258868290975
Sucesso21889;+258864376434
Sucesso21890;+258868937620
Sucesso21891;+258868164512
Sucesso21892;+258868131540
Sucesso21893;+258869580932
Sucesso21894;+258862389439
Sucesso21895;+258864334279
Sucesso21896;+258864394709
Sucesso21897;+258864471789
Sucesso21898;+258867211056
Sucesso21899;+258867979147
Sucesso21900;+258868028589
Sucesso21901;+258868078567
Sucesso21902;+258869939514
Sucesso21903;+258861376525
Sucesso21904;+258868717538
Sucesso21905;+258866165164
Sucesso21906;+258866991497
Sucesso21907;+258863570951
Sucesso21908;+258861803020
Sucesso21909;+258864838000
Sucesso21910;+258865950663
Sucesso21911;+258861208958
Sucesso21912;+258865412920
Sucesso21913;+258861775574
Sucesso21914;+258861407164
Sucesso21915;+258861380856
Sucesso21916;+258867888692
Sucesso21917;+258867835619
Sucesso21918;+258862656475
Sucesso21919;+258861948330
Sucesso21920;+258865431516
Sucesso21921;+258867616372
Sucesso21922;+258868544367
Sucesso21923;+258866672017
Sucesso21924;+258865356427
Sucesso21925;+258864232390
Sucesso21926;+258861103146
Sucesso21927;+258866173280
Sucesso21928;+258867137818
Sucesso21929;+258861664558
